timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-06-29 17:29:50,18,Accident,0.789,Medium,60.0,665,90,852,309,758,199,23
2026-06-29 17:29:51,20,Accident,0.7437,Medium,58.8,667,90,864,317,765,203,21
2026-06-29 17:29:52,24,Accident,0.669,Low,46.3,679,119,903,329,791,224,23
2026-06-29 17:29:53,26,Accident,0.8228,Medium,60.0,685,120,918,342,801,231,23
2026-06-29 17:29:54,28,Accident,0.7625,Medium,60.0,689,121,935,351,812,236,23
2026-06-29 17:29:57,36,Accident,0.7035,Medium,51.9,440,155,543,290,491,222,18
2026-06-29 17:29:59,40,Accident,0.6608,Low,44.8,350,161,552,363,451,262,22
2026-06-29 17:30:00,42,Accident,0.7677,Medium,60.0,747,127,923,282,835,204,22
