timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-06-29 16:59:08,2,Accident,0.7326,High,88.2,173,884,760,1400,466,1142,12
2026-06-29 16:59:08,2,Accident,0.6879,High,88.2,689,709,939,971,814,840,12
2026-06-29 16:59:09,4,Accident,0.7619,High,89.8,172,883,761,1400,466,1141,12
2026-06-29 16:59:09,4,Accident,0.6794,High,89.8,688,709,937,970,812,839,12
2026-06-29 16:59:10,6,Accident,0.7615,High,87.3,173,885,759,1400,466,1142,12
2026-06-29 16:59:10,6,Accident,0.6459,High,87.3,688,710,937,970,812,840,12
2026-06-29 16:59:10,8,Accident,0.7343,High,85.2,172,887,760,1401,466,1144,12
2026-06-29 16:59:10,8,Accident,0.6487,High,85.2,688,710,937,970,812,840,12
2026-06-29 16:59:12,10,Accident,0.6899,Medium,78.7,172,888,759,1402,465,1145,11
2026-06-29 16:59:12,10,Accident,0.6304,Medium,78.7,688,711,937,971,812,841,11
2026-06-29 16:59:13,12,Accident,0.6995,Medium,74.9,171,887,758,1402,464,1144,11
2026-06-29 16:59:13,12,Accident,0.5881,Medium,74.9,688,713,939,971,813,842,11
