timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-06-30 13:39:25,2,Accident,0.7326,High,88.2,173,884,760,1400,466,1142,12
2026-06-30 13:39:25,2,Accident,0.6879,High,88.2,689,709,939,971,814,840,12
2026-06-30 13:39:25,4,Accident,0.7619,High,89.8,172,883,761,1400,466,1141,12
2026-06-30 13:39:25,4,Accident,0.6794,High,89.8,688,709,937,970,812,839,12
2026-06-30 13:39:26,6,Accident,0.7615,High,87.3,173,885,759,1400,466,1142,12
2026-06-30 13:39:26,6,Accident,0.6459,High,87.3,688,710,937,970,812,840,12
2026-06-30 13:39:26,8,Accident,0.7343,High,85.2,172,887,760,1401,466,1144,12
2026-06-30 13:39:26,8,Accident,0.6487,High,85.2,688,710,937,970,812,840,12
2026-06-30 13:39:27,10,Accident,0.6899,Medium,78.7,172,888,759,1402,465,1145,11
2026-06-30 13:39:27,10,Accident,0.6304,Medium,78.7,688,711,937,971,812,841,11
2026-06-30 13:39:28,12,Accident,0.6995,Medium,74.9,171,887,758,1402,464,1144,11
2026-06-30 13:39:28,12,Accident,0.5881,Medium,74.9,688,713,939,971,813,842,11
2026-06-30 13:39:28,14,Accident,0.7358,Medium,58.1,171,883,757,1403,464,1143,12
2026-06-30 13:39:28,14,Accident,0.3472,Medium,58.1,688,718,945,972,816,845,12
2026-06-30 13:39:29,16,Accident,0.7765,Medium,74.9,170,884,758,1403,464,1143,12
2026-06-30 13:39:29,16,Accident,0.5114,Medium,74.9,688,714,946,971,817,842,12
2026-06-30 13:39:29,18,Accident,0.8117,High,91.4,170,885,758,1404,464,1144,13
2026-06-30 13:39:29,18,Accident,0.6485,High,91.4,688,711,939,971,813,841,13
2026-06-30 13:39:30,20,Accident,0.8071,High,94.3,170,883,758,1405,464,1144,14
2026-06-30 13:39:30,20,Accident,0.7595,High,94.3,689,723,931,970,810,846,14
2026-06-30 13:39:30,22,Accident,0.8225,High,93.8,170,885,758,1404,464,1144,13
2026-06-30 13:39:30,22,Accident,0.8072,High,93.8,689,728,928,969,808,848,13
2026-06-30 13:39:31,24,Accident,0.8254,High,93.9,170,886,759,1405,464,1145,13
2026-06-30 13:39:31,24,Accident,0.7583,High,93.9,689,731,926,970,807,850,13
2026-06-30 13:39:31,26,Accident,0.8191,High,93.4,170,888,758,1405,464,1146,13
2026-06-30 13:39:31,26,Accident,0.7831,High,93.4,688,732,929,969,808,850,13
2026-06-30 13:39:32,28,Accident,0.8387,High,93.9,170,886,759,1405,464,1145,14
2026-06-30 13:39:32,28,Accident,0.804,High,93.9,689,731,930,970,809,850,14
2026-06-30 13:39:32,30,Accident,0.8414,High,93.8,689,733,931,970,810,851,15
2026-06-30 13:39:32,30,Accident,0.8399,High,93.8,170,886,758,1405,464,1145,15
2026-06-30 13:39:33,32,Accident,0.8419,High,93.0,689,736,929,969,809,852,14
2026-06-30 13:39:33,32,Accident,0.84,High,93.0,169,890,758,1404,463,1147,14
2026-06-30 13:39:34,34,Accident,0.8543,High,91.9,689,737,929,969,809,853,15
2026-06-30 13:39:34,34,Accident,0.8334,High,91.9,169,897,759,1404,464,1150,15
2026-06-30 13:39:34,36,Accident,0.8532,High,92.8,689,736,930,970,809,853,15
2026-06-30 13:39:34,36,Accident,0.8467,High,92.8,169,893,760,1404,464,1148,15
2026-06-30 13:39:34,38,Accident,0.8518,High,93.3,169,893,763,1404,466,1148,15
2026-06-30 13:39:34,38,Accident,0.8414,High,93.3,689,733,932,969,810,851,15
2026-06-30 13:39:35,40,Accident,0.8563,High,93.4,169,893,764,1404,466,1148,14
2026-06-30 13:39:35,40,Accident,0.8335,High,93.4,689,729,935,970,812,849,14
2026-06-30 13:39:36,42,Accident,0.8554,High,92.5,169,896,762,1404,465,1150,14
2026-06-30 13:39:36,42,Accident,0.816,High,92.5,689,727,936,970,812,848,14
2026-06-30 13:39:36,44,Accident,0.8471,High,91.7,169,900,761,1404,465,1152,14
2026-06-30 13:39:36,44,Accident,0.7842,High,91.7,689,724,937,970,813,847,14
2026-06-30 13:39:36,46,Accident,0.8274,High,90.4,169,906,760,1404,464,1155,15
2026-06-30 13:39:36,46,Accident,0.7731,High,90.4,689,724,937,970,813,847,15
2026-06-30 13:39:37,48,Accident,0.8269,High,90.6,169,905,760,1404,464,1154,15
2026-06-30 13:39:37,48,Accident,0.7751,High,90.6,689,724,937,970,813,847,15
2026-06-30 13:39:37,50,Accident,0.8247,High,88.6,171,910,755,1403,463,1156,13
2026-06-30 13:39:37,50,Accident,0.7317,High,88.6,689,718,941,970,815,844,13
2026-06-30 13:39:38,52,Accident,0.8136,High,87.6,171,917,756,1403,463,1160,13
2026-06-30 13:39:38,52,Accident,0.7293,High,87.6,689,717,945,970,817,843,13
2026-06-30 13:39:38,54,Accident,0.7972,High,86.7,171,921,754,1403,462,1162,13
2026-06-30 13:39:38,54,Accident,0.7393,High,86.7,689,717,943,970,816,843,13
2026-06-30 13:39:39,56,Accident,0.7679,High,86.2,171,924,754,1403,462,1163,13
2026-06-30 13:39:39,56,Accident,0.7503,High,86.2,689,716,944,970,816,843,13
2026-06-30 13:39:40,58,Accident,0.7479,High,85.4,688,717,943,970,815,843,13
2026-06-30 13:39:40,58,Accident,0.7462,High,85.4,172,928,753,1403,462,1165,13
2026-06-30 13:39:40,60,Accident,0.7475,High,85.4,688,716,946,970,817,843,13
2026-06-30 13:39:40,60,Accident,0.7403,High,85.4,172,928,755,1402,463,1165,13
2026-06-30 13:39:41,62,Accident,0.7318,High,85.0,172,930,754,1402,463,1166,14
2026-06-30 13:39:41,62,Accident,0.7098,High,85.0,688,716,946,969,817,842,14
2026-06-30 13:39:41,64,Accident,0.7257,High,84.7,172,932,754,1402,463,1167,14
2026-06-30 13:39:41,64,Accident,0.695,High,84.7,689,717,943,969,816,843,14
2026-06-30 13:39:42,66,Accident,0.7061,High,83.5,172,934,755,1401,463,1167,14
2026-06-30 13:39:42,66,Accident,0.6712,High,83.5,689,717,940,968,814,842,14
2026-06-30 13:39:42,68,Accident,0.7074,High,84.1,689,717,939,968,814,842,15
2026-06-30 13:39:42,68,Accident,0.6813,High,84.1,172,934,754,1402,463,1168,15
2026-06-30 13:39:43,70,Accident,0.7362,High,83.5,689,717,938,968,813,842,14
2026-06-30 13:39:43,70,Accident,0.6426,High,83.5,173,933,754,1401,463,1167,14
2026-06-30 13:39:43,72,Accident,0.7085,Medium,80.8,689,718,938,968,813,843,15
2026-06-30 13:39:43,72,Accident,0.6309,Medium,80.8,173,931,755,1401,464,1166,15
2026-06-30 13:39:44,74,Accident,0.7389,Medium,82.3,689,717,939,968,814,842,15
2026-06-30 13:39:44,74,Accident,0.6149,Medium,82.3,173,932,754,1400,463,1166,15
2026-06-30 13:39:45,76,Accident,0.7379,Medium,82.9,689,716,939,968,814,842,15
2026-06-30 13:39:45,76,Accident,0.6266,Medium,82.9,173,930,754,1400,463,1165,15
2026-06-30 13:39:45,78,Accident,0.7278,High,83.1,689,717,940,969,814,843,14
2026-06-30 13:39:45,78,Accident,0.6352,High,83.1,173,924,754,1401,463,1162,14
2026-06-30 13:39:46,80,Accident,0.7195,Medium,70.0,689,716,942,969,815,842,14
2026-06-30 13:39:46,80,Accident,0.5299,Medium,70.0,173,918,755,1401,464,1159,14
2026-06-30 13:39:46,82,Accident,0.7217,Medium,52.7,689,715,943,969,816,842,15
2026-06-30 13:39:46,82,Accident,0.4929,Medium,52.7,173,914,757,1401,465,1157,15
2026-06-30 13:39:46,82,Accident,0.3523,Medium,52.7,292,559,637,727,464,643,15
2026-06-30 13:39:47,84,Accident,0.7438,Medium,60.0,689,715,945,969,817,842,14
2026-06-30 13:39:47,84,Accident,0.5629,Medium,60.0,173,901,759,1401,466,1151,14
2026-06-30 13:39:47,84,Accident,0.3731,Medium,60.0,296,558,632,728,464,643,14
2026-06-30 13:39:47,86,Accident,0.7101,Medium,55.5,689,715,943,970,816,842,16
2026-06-30 13:39:47,86,Accident,0.4838,Medium,55.5,174,899,761,1402,467,1150,16
2026-06-30 13:39:47,86,Accident,0.2823,Medium,55.5,291,558,634,729,462,643,16
2026-06-30 13:39:48,88,Accident,0.6626,Medium,56.1,689,716,942,969,815,842,16
2026-06-30 13:39:48,88,Accident,0.5589,Medium,56.1,174,898,761,1402,467,1150,16
2026-06-30 13:39:48,88,Accident,0.3868,Medium,56.1,288,558,634,730,461,644,16
2026-06-30 13:39:49,90,Accident,0.6792,Medium,56.9,689,716,943,970,816,843,17
2026-06-30 13:39:49,90,Accident,0.6055,Medium,56.9,175,911,758,1402,466,1156,17
2026-06-30 13:39:49,90,Accident,0.3342,Medium,56.9,287,559,634,731,460,645,17
2026-06-30 13:39:49,92,Accident,0.7184,Medium,58.7,689,715,944,970,816,842,14
2026-06-30 13:39:49,92,Accident,0.6147,Medium,58.7,176,907,759,1401,467,1154,14
2026-06-30 13:39:49,92,Accident,0.3043,Medium,58.7,297,559,632,732,464,645,14
2026-06-30 13:39:49,94,Accident,0.7009,Medium,60.0,689,715,945,970,817,842,15
2026-06-30 13:39:49,94,Accident,0.6437,Medium,60.0,175,894,759,1402,467,1148,15
2026-06-30 13:39:49,94,Accident,0.3431,Medium,60.0,294,560,632,732,463,646,15
2026-06-30 13:39:50,96,Accident,0.7145,Medium,60.0,688,715,947,971,817,843,15
2026-06-30 13:39:50,96,Accident,0.6121,Medium,60.0,177,879,761,1402,469,1140,15
2026-06-30 13:39:50,96,Accident,0.4004,Medium,60.0,289,560,633,733,461,646,15
2026-06-30 13:39:51,98,Accident,0.7358,Medium,60.0,688,714,946,971,817,842,15
2026-06-30 13:39:51,98,Accident,0.6428,Medium,60.0,176,881,759,1402,467,1141,15
2026-06-30 13:39:51,98,Accident,0.3901,Medium,60.0,290,560,633,733,461,646,15
2026-06-30 13:39:51,100,Accident,0.7201,Medium,60.0,688,714,946,971,817,842,14
2026-06-30 13:39:51,100,Accident,0.6373,Medium,60.0,178,883,758,1402,468,1142,14
2026-06-30 13:39:51,100,Accident,0.3976,Medium,60.0,293,560,635,733,464,646,14
2026-06-30 13:39:52,102,Accident,0.7262,Medium,60.0,688,714,946,971,817,842,15
2026-06-30 13:39:52,102,Accident,0.6101,Medium,60.0,177,887,759,1402,468,1144,15
2026-06-30 13:39:52,102,Accident,0.4341,Medium,60.0,293,559,635,733,464,646,15
2026-06-30 13:39:52,104,Accident,0.7324,Medium,60.0,688,714,946,971,817,842,15
2026-06-30 13:39:52,104,Accident,0.6044,Medium,60.0,177,880,759,1402,468,1141,15
2026-06-30 13:39:52,104,Accident,0.3459,Medium,60.0,294,560,635,732,464,646,15
2026-06-30 13:39:53,106,Accident,0.7538,Medium,58.8,688,714,947,971,817,842,15
2026-06-30 13:39:53,106,Accident,0.6074,Medium,58.8,177,886,759,1402,468,1144,15
2026-06-30 13:39:53,106,Accident,0.2771,Medium,58.8,289,557,635,732,462,644,15
2026-06-30 13:39:53,108,Accident,0.7514,High,84.1,688,714,947,971,817,842,15
2026-06-30 13:39:53,108,Accident,0.62,High,84.1,175,893,759,1402,467,1147,15
2026-06-30 13:39:54,110,Accident,0.7341,High,83.4,688,714,947,971,817,842,15
2026-06-30 13:39:54,110,Accident,0.6303,High,83.4,175,891,759,1401,467,1146,15
2026-06-30 13:39:54,112,Accident,0.7284,Medium,80.9,689,714,949,971,819,842,15
2026-06-30 13:39:54,112,Accident,0.6115,Medium,80.9,175,892,760,1401,467,1146,15
2026-06-30 13:39:55,114,Accident,0.735,High,84.3,689,714,950,971,819,842,15
2026-06-30 13:39:55,114,Accident,0.6387,High,84.3,175,902,760,1400,467,1151,15
2026-06-30 13:39:55,116,Accident,0.731,High,84.2,689,714,951,971,820,842,15
2026-06-30 13:39:55,116,Accident,0.6421,High,84.2,175,898,761,1401,468,1149,15
2026-06-30 13:39:56,118,Accident,0.7342,High,84.2,688,714,951,971,819,842,14
2026-06-30 13:39:56,118,Accident,0.6389,High,84.2,175,893,760,1400,467,1146,14
2026-06-30 13:39:56,120,Accident,0.7306,High,84.3,688,714,950,971,819,842,14
2026-06-30 13:39:56,120,Accident,0.6434,High,84.3,175,891,760,1400,467,1145,14
2026-06-30 13:39:57,122,Accident,0.7395,High,84.9,689,714,948,971,818,842,14
2026-06-30 13:39:57,122,Accident,0.64,High,84.9,176,867,762,1401,469,1134,14
2026-06-30 13:39:57,124,Accident,0.7337,Medium,82.7,689,714,947,971,818,842,14
2026-06-30 13:39:57,124,Accident,0.6237,Medium,82.7,176,877,761,1401,468,1139,14
2026-06-30 13:39:58,126,Accident,0.7296,High,83.4,689,714,947,971,818,842,14
2026-06-30 13:39:58,126,Accident,0.6355,High,83.4,177,871,761,1401,469,1136,14
2026-06-30 13:39:58,128,Accident,0.7264,High,83.7,688,713,945,971,816,842,14
2026-06-30 13:39:58,128,Accident,0.6412,High,83.7,177,845,761,1401,469,1123,14
2026-06-30 13:39:59,130,Accident,0.7523,High,86.9,688,713,948,971,818,842,15
2026-06-30 13:39:59,130,Accident,0.647,High,86.9,179,868,762,1401,470,1134,15
2026-06-30 13:39:59,132,Accident,0.7509,High,87.6,688,713,948,971,818,842,15
2026-06-30 13:39:59,132,Accident,0.6601,High,87.6,180,861,762,1401,471,1131,15
2026-06-30 13:40:00,134,Accident,0.7384,High,88.3,688,713,948,971,818,842,15
2026-06-30 13:40:00,134,Accident,0.6826,High,88.3,179,840,761,1401,470,1120,15
2026-06-30 13:40:00,136,Accident,0.7458,High,88.7,688,713,948,971,818,842,15
2026-06-30 13:40:00,136,Accident,0.6804,High,88.7,179,874,762,1401,470,1137,15
2026-06-30 13:40:01,138,Accident,0.7577,High,90.6,688,713,948,971,818,842,15
2026-06-30 13:40:01,138,Accident,0.6941,High,90.6,179,881,761,1401,470,1141,15
2026-06-30 13:40:01,140,Accident,0.7518,High,89.5,688,713,948,971,818,842,15
2026-06-30 13:40:01,140,Accident,0.6872,High,89.5,179,882,761,1401,470,1141,15
2026-06-30 13:40:02,142,Accident,0.753,High,89.0,688,713,948,971,818,842,15
2026-06-30 13:40:02,142,Accident,0.6782,High,89.0,180,872,762,1401,471,1136,15
2026-06-30 13:40:02,144,Accident,0.7571,High,87.6,688,713,949,971,818,842,15
2026-06-30 13:40:02,144,Accident,0.6609,High,87.6,179,893,762,1400,470,1146,15
2026-06-30 13:40:03,146,Accident,0.7494,High,86.5,688,712,948,971,818,841,15
2026-06-30 13:40:03,146,Accident,0.6557,High,86.5,179,900,762,1399,470,1149,15
2026-06-30 13:40:03,148,Accident,0.7523,High,86.7,688,712,949,971,818,841,15
2026-06-30 13:40:03,148,Accident,0.6562,High,86.7,179,900,762,1400,470,1150,15
2026-06-30 13:40:04,150,Accident,0.7319,High,86.0,688,713,948,971,818,842,15
2026-06-30 13:40:04,150,Accident,0.6584,High,86.0,180,880,763,1400,471,1140,15
2026-06-30 13:40:04,152,Accident,0.7355,High,84.6,688,713,947,971,817,842,15
2026-06-30 13:40:04,152,Accident,0.6414,High,84.6,181,886,762,1400,471,1143,15
2026-06-30 13:40:05,154,Accident,0.7358,High,85.7,688,713,947,971,817,842,16
2026-06-30 13:40:05,154,Accident,0.652,High,85.7,181,880,762,1400,471,1140,16
2026-06-30 13:40:05,156,Accident,0.7364,High,85.3,688,713,947,971,817,842,16
2026-06-30 13:40:05,156,Accident,0.647,High,85.3,181,881,762,1400,471,1140,16
2026-06-30 13:40:05,158,Accident,0.7293,High,85.1,688,713,947,971,817,842,15
2026-06-30 13:40:05,158,Accident,0.6523,High,85.1,181,884,762,1399,471,1141,15
2026-06-30 13:40:06,160,Accident,0.7177,Medium,82.5,688,713,947,971,817,842,15
2026-06-30 13:40:06,160,Accident,0.6379,Medium,82.5,181,886,762,1399,471,1142,15
2026-06-30 13:40:07,162,Accident,0.7223,Medium,76.7,688,712,949,972,818,842,14
2026-06-30 13:40:07,162,Accident,0.5801,Medium,76.7,181,885,762,1399,471,1142,14
2026-06-30 13:40:07,164,Accident,0.7195,Medium,77.0,688,712,949,972,818,842,15
2026-06-30 13:40:07,164,Accident,0.5851,Medium,77.0,181,881,762,1399,471,1140,15
2026-06-30 13:40:07,166,Accident,0.7057,Medium,75.0,688,712,948,972,818,842,15
2026-06-30 13:40:07,166,Accident,0.583,Medium,75.0,181,886,762,1400,471,1143,15
2026-06-30 13:40:08,168,Accident,0.7088,Medium,75.4,688,712,948,972,818,842,14
2026-06-30 13:40:08,168,Accident,0.5824,Medium,75.4,180,887,762,1399,471,1143,14
2026-06-30 13:40:08,170,Accident,0.6997,Medium,76.0,688,712,948,972,818,842,14
2026-06-30 13:40:08,170,Accident,0.5967,Medium,76.0,180,889,762,1400,471,1144,14
2026-06-30 13:40:09,172,Accident,0.7104,Medium,72.9,688,712,949,971,818,841,14
2026-06-30 13:40:09,172,Accident,0.5619,Medium,72.9,180,890,762,1400,471,1145,14
2026-06-30 13:40:09,174,Accident,0.7179,Medium,72.8,688,712,947,972,817,842,14
2026-06-30 13:40:09,174,Accident,0.5542,Medium,72.8,180,892,761,1400,470,1146,14
2026-06-30 13:40:10,176,Accident,0.7235,Medium,74.5,688,711,946,972,817,841,15
2026-06-30 13:40:10,176,Accident,0.5614,Medium,74.5,179,890,761,1401,470,1145,15
2026-06-30 13:40:10,178,Accident,0.7228,Medium,76.8,688,711,949,972,818,841,15
2026-06-30 13:40:10,178,Accident,0.5805,Medium,76.8,179,895,761,1400,470,1147,15
2026-06-30 13:40:11,180,Accident,0.744,Medium,81.1,688,710,950,972,819,841,15
2026-06-30 13:40:11,180,Accident,0.5988,Medium,81.1,179,885,761,1400,470,1142,15
2026-06-30 13:40:11,182,Accident,0.7536,Medium,82.9,688,710,950,972,819,841,15
2026-06-30 13:40:11,182,Accident,0.6062,Medium,82.9,178,870,761,1401,469,1135,15
