timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-09 13:00:49,2,Accident,0.7326,High,73.2,173,884,760,1400,466,1142,0
2026-07-09 13:00:49,2,Accident,0.6879,High,73.2,689,709,939,971,814,840,0
2026-07-09 13:00:56,4,Accident,0.7619,High,74.8,172,883,761,1400,466,1141,0
2026-07-09 13:00:56,4,Accident,0.6794,High,74.8,688,709,937,970,812,839,0
2026-07-09 13:01:03,6,Accident,0.7615,High,72.3,173,885,759,1400,466,1142,0
2026-07-09 13:01:03,6,Accident,0.6459,High,72.3,688,710,937,970,812,840,0
2026-07-09 13:01:10,8,Accident,0.7343,High,70.2,172,887,760,1401,466,1144,0
2026-07-09 13:01:10,8,Accident,0.6487,High,70.2,688,710,937,970,812,840,0
2026-07-09 13:01:18,10,Accident,0.6899,Medium,63.7,172,888,759,1402,465,1145,0
2026-07-09 13:01:18,10,Accident,0.6304,Medium,63.7,688,711,937,971,812,841,0
