timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-09 13:10:57,68,Accident,0.878,Medium,45.0,627,293,809,412,718,352,0
2026-07-09 13:11:02,70,Accident,0.8788,Medium,45.0,631,296,810,416,720,356,0
2026-07-09 13:11:06,72,Accident,0.8934,Medium,45.0,639,302,822,414,730,358,0
2026-07-09 13:11:10,74,Accident,0.8926,Medium,45.0,639,302,821,414,730,358,0
2026-07-09 13:11:14,76,Accident,0.8773,Medium,45.0,644,307,836,420,740,363,0
2026-07-09 13:11:18,78,Accident,0.8783,Medium,45.0,644,309,848,421,746,365,0
2026-07-09 13:11:22,80,Accident,0.8589,Medium,45.0,646,310,856,422,751,366,0
2026-07-09 13:11:26,82,Accident,0.8534,Medium,45.0,647,308,860,422,753,365,0
2026-07-09 13:11:26,82,Accident,0.3397,Medium,45.0,1190,156,1309,402,1249,279,0
2026-07-09 13:11:31,84,Accident,0.8926,Medium,45.0,647,308,867,422,757,365,0
2026-07-09 13:11:35,86,Accident,0.8996,Medium,45.0,646,308,869,422,757,365,0
2026-07-09 13:11:38,88,Accident,0.8959,Medium,45.0,648,307,870,424,759,365,0
2026-07-09 13:11:42,90,Accident,0.8941,Medium,45.0,650,307,870,424,760,365,0
2026-07-09 13:11:46,92,Accident,0.8935,Medium,45.0,651,308,870,424,760,366,0
2026-07-09 13:11:50,94,Accident,0.8884,Medium,45.0,654,306,871,421,762,363,0
2026-07-09 13:11:54,96,Accident,0.8905,Medium,45.0,655,303,870,421,762,362,0
