timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-06-29 14:02:07,18,Accident,0.789,Medium,60.0,665,90,852,309,758,199,23
2026-06-29 14:02:14,20,Accident,0.7437,Medium,58.8,667,90,864,317,765,203,21
2026-06-29 14:02:22,24,Accident,0.669,Low,46.3,679,119,903,329,791,224,23
2026-06-29 14:02:23,26,Accident,0.8228,Medium,60.0,685,120,918,342,801,231,23
2026-06-29 14:02:30,28,Accident,0.7625,Medium,60.0,689,121,935,351,812,236,23
2026-06-29 14:02:39,36,Accident,0.7035,Medium,51.9,440,155,543,290,491,222,18
2026-06-29 14:02:47,40,Accident,0.6608,Low,44.8,350,161,552,363,451,262,22
2026-06-29 14:02:48,42,Accident,0.7677,Medium,60.0,747,127,923,282,835,204,22
2026-06-29 14:02:54,44,Accident,0.7065,Medium,52.4,412,165,568,309,490,237,21
2026-06-29 14:03:01,46,Accident,0.8208,Medium,60.0,415,165,574,311,494,238,22
2026-06-29 14:03:10,52,Accident,0.8092,Medium,60.0,433,177,610,333,521,255,23
2026-06-29 14:03:10,52,Accident,0.8061,Medium,60.0,791,134,1007,314,899,224,23
2026-06-29 14:03:17,54,Accident,0.7483,Medium,60.0,452,181,622,346,537,263,21
2026-06-29 14:03:17,54,Accident,0.6917,Medium,60.0,809,136,1037,326,923,231,21
2026-06-29 14:03:24,56,Accident,0.81,Medium,60.0,817,136,1053,335,935,235,22
2026-06-29 14:03:24,56,Accident,0.7655,Medium,60.0,451,189,632,353,541,271,22
2026-06-29 14:03:31,58,Accident,0.7941,Medium,60.0,457,193,647,363,552,278,22
2026-06-29 14:03:37,60,Accident,0.7529,Medium,60.0,470,193,672,384,571,288,22
2026-06-29 14:03:44,62,Accident,0.6621,Low,45.1,861,135,1130,366,995,250,22
2026-06-29 14:03:45,64,Accident,0.7209,Medium,60.0,485,216,697,403,591,309,19
2026-06-29 14:03:45,64,Accident,0.6973,Medium,60.0,876,151,1151,375,1013,263,19
2026-06-29 14:03:56,78,Accident,0.7043,Medium,52.0,1040,115,1219,231,1129,173,17
2026-06-29 14:04:03,80,Accident,0.7399,Medium,58.1,1045,120,1227,245,1136,182,20
2026-06-29 14:04:10,82,Accident,0.7753,Medium,60.0,1051,117,1239,249,1145,183,20
2026-06-29 14:04:17,84,Accident,0.7345,Medium,57.1,1065,121,1258,247,1161,184,20
2026-06-29 14:04:24,86,Accident,0.7224,Medium,55.0,1069,122,1270,248,1169,185,18
2026-06-29 14:04:31,88,Accident,0.7676,Medium,60.0,613,279,764,386,688,332,21
2026-06-29 14:04:38,90,Accident,0.6756,Low,47.4,617,282,809,398,713,340,26
2026-06-29 14:04:39,92,Accident,0.8704,Medium,60.0,622,284,804,400,713,342,26
2026-06-29 14:04:46,94,Accident,0.8714,Medium,60.0,626,291,805,404,715,347,24
2026-06-29 14:04:52,96,Accident,0.8737,Medium,60.0,629,294,815,409,722,351,24
2026-06-29 14:04:59,98,Accident,0.8862,Medium,60.0,633,297,818,410,725,353,26
2026-06-29 14:05:07,100,Accident,0.8935,Medium,60.0,636,298,823,412,729,355,27
2026-06-29 14:05:13,102,Accident,0.8786,Medium,60.0,640,302,839,416,739,359,30
2026-06-29 14:05:20,104,Accident,0.8688,Medium,60.0,643,302,845,416,744,359,29
2026-06-29 14:05:27,106,Accident,0.8668,Medium,60.0,643,304,853,418,748,361,27
2026-06-29 14:05:34,108,Accident,0.8775,Medium,60.0,643,305,861,419,752,362,26
2026-06-29 14:05:41,110,Accident,0.8851,Medium,60.0,643,306,865,419,754,362,25
2026-06-29 14:05:48,112,Accident,0.8923,Medium,60.0,643,306,868,419,755,362,27
2026-06-29 14:05:55,114,Accident,0.901,Medium,60.0,644,304,870,420,757,362,27
2026-06-29 14:06:03,116,Accident,0.8966,Medium,60.0,648,304,871,421,759,362,30
2026-06-29 14:06:09,118,Accident,0.8965,Medium,60.0,648,304,871,421,759,362,29
2026-06-29 14:06:16,120,Accident,0.8956,Medium,60.0,650,304,870,418,760,361,24
2026-06-29 14:06:24,122,Accident,0.9026,Medium,60.0,651,301,870,418,760,359,28
2026-06-29 14:06:31,124,Accident,0.9023,Medium,60.0,653,298,870,417,761,357,27
2026-06-29 14:06:37,126,Accident,0.8907,Medium,60.0,654,292,870,416,762,354,27
2026-06-29 14:06:45,128,Accident,0.8902,Medium,60.0,651,292,870,416,760,354,25
2026-06-29 14:06:53,130,Accident,0.8882,Medium,60.0,652,291,870,417,761,354,28
