timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-08 16:59:16,88,Accident,0.8851,Medium,60.0,320,841,576,1026,448,933,9
2026-07-08 16:59:32,90,Accident,0.9127,Medium,60.0,321,843,595,1033,458,938,8
2026-07-08 16:59:45,92,Accident,0.9336,Medium,60.0,310,845,609,1042,459,943,8
2026-07-08 16:59:57,94,Accident,0.9356,Medium,60.0,294,850,626,1050,460,950,8
2026-07-08 17:00:09,96,Accident,0.9292,Medium,60.0,275,847,649,1051,462,949,9
2026-07-08 17:00:22,98,Accident,0.9287,Medium,59.0,260,844,674,1060,467,952,7
2026-07-08 17:00:38,100,Accident,0.9372,Medium,57.0,245,846,698,1070,471,958,6
2026-07-08 17:00:50,102,Accident,0.9365,Medium,55.0,241,849,715,1081,478,965,5
2026-07-08 17:01:03,104,Accident,0.9342,Medium,57.0,231,850,737,1091,484,970,6
2026-07-08 17:01:16,106,Accident,0.9126,Medium,55.0,431,850,760,1070,595,960,5
2026-07-08 17:01:28,108,Accident,0.8954,Medium,55.0,444,851,781,1086,612,968,5
2026-07-08 17:01:47,114,Accident,0.9196,Medium,55.0,525,850,885,1100,705,975,5
2026-07-08 17:01:59,116,Accident,0.8914,Medium,53.0,148,864,425,1138,286,1001,4
2026-07-08 17:02:11,118,Accident,0.9253,Medium,51.0,169,851,460,1136,314,993,3
2026-07-08 17:02:23,120,Accident,0.9269,Medium,55.0,148,833,502,1132,325,982,5
2026-07-08 17:03:02,158,Accident,0.9209,Medium,49.0,111,846,810,1294,460,1070,2
2026-07-08 17:03:19,160,Accident,0.9352,Medium,51.0,74,753,803,1247,438,1000,3
2026-07-08 17:03:37,170,Accident,0.8715,Medium,60.0,93,699,926,1226,509,962,8
2026-07-08 17:03:49,172,Accident,0.8964,Medium,55.0,138,655,953,1228,545,941,4
2026-07-08 17:04:01,174,Accident,0.8742,Medium,63.1,154,632,982,1239,568,935,5
2026-07-08 17:04:15,176,Accident,0.9474,Medium,65.5,176,627,1011,1247,593,937,5
2026-07-08 17:04:37,184,Accident,0.8756,Medium,57.0,204,876,1062,1331,633,1103,6
2026-07-08 17:04:54,190,Accident,0.9343,Medium,49.0,158,884,821,1426,489,1155,2
2026-07-08 17:05:08,192,Accident,0.9224,Medium,60.1,131,887,1035,1464,583,1175,2
2026-07-08 17:05:22,194,Accident,0.9507,Medium,68.0,93,885,1024,1500,558,1192,2
2026-07-08 17:05:40,196,Accident,0.947,Medium,69.4,69,886,984,1535,526,1210,1
2026-07-08 17:05:53,198,Accident,0.8976,High,70.5,82,886,924,1599,503,1242,1
2026-07-08 17:06:07,200,Accident,0.9465,High,77.0,4,889,819,1671,411,1280,1
2026-07-08 17:06:21,202,Accident,0.9363,High,78.0,0,897,738,1768,369,1332,1
2026-07-08 17:06:34,204,Accident,0.9481,High,83.0,0,908,777,1860,388,1384,1
2026-07-08 17:07:13,232,Accident,0.916,Medium,54.3,577,534,1016,1696,796,1115,0
2026-07-08 17:07:26,234,Accident,0.929,High,80.1,218,506,809,1632,513,1069,0
2026-07-08 17:07:40,236,Accident,0.9067,High,80.4,1,415,547,1670,274,1042,0
2026-07-08 17:08:43,296,Accident,0.9399,High,82.0,0,453,1073,1917,536,1185,0
2026-07-08 17:08:56,298,Accident,0.9494,High,82.0,5,412,1074,1920,539,1166,0
2026-07-08 17:09:13,300,Accident,0.8696,High,82.0,11,379,1077,1920,544,1149,0
2026-07-08 17:09:26,302,Accident,0.8637,High,82.0,4,366,1080,1920,542,1143,0
2026-07-08 17:10:04,336,Accident,0.893,High,82.0,0,114,1077,1889,538,1001,0
2026-07-08 17:10:35,354,Accident,0.908,High,82.0,0,41,1080,1920,540,980,0
2026-07-08 17:10:48,356,Accident,0.9096,High,82.0,21,190,1080,1913,550,1051,0
2026-07-08 17:11:03,360,Accident,0.9246,High,86.0,73,1070,1080,1916,576,1493,2
2026-07-08 17:11:17,362,Accident,0.9227,High,83.2,170,1083,1080,1920,625,1501,1
2026-07-08 17:11:36,366,Accident,0.9061,Medium,66.5,138,1336,1080,1920,609,1628,3
2026-07-08 17:11:49,368,Accident,0.8872,Medium,67.6,55,1376,1080,1920,567,1648,3
2026-07-08 17:12:03,370,Accident,0.8642,Medium,61.7,42,1392,1050,1920,546,1656,2
2026-07-08 17:12:56,420,Accident,0.8589,Medium,45.0,283,415,743,1247,513,831,0
2026-07-08 17:13:23,434,Accident,0.8801,Medium,52.7,330,457,816,1487,573,972,0
2026-07-08 17:13:45,448,Accident,0.8698,Medium,55.0,0,618,297,1231,148,924,5
2026-07-08 17:14:07,460,Accident,0.8896,Medium,53.0,153,797,500,1235,326,1016,4
2026-07-08 17:14:26,464,Accident,0.9313,Medium,51.0,248,839,549,1237,398,1038,3
2026-07-08 17:14:39,466,Accident,0.9238,High,84.6,286,842,569,1232,427,1037,2
2026-07-08 17:14:39,466,Accident,0.8533,High,84.6,624,854,1080,1828,852,1341,2
2026-07-08 17:14:52,468,Accident,0.9024,Medium,51.0,324,853,590,1223,457,1038,3
2026-07-08 17:15:07,472,Accident,0.9299,High,85.5,407,720,1065,1907,736,1313,2
2026-07-08 17:15:22,476,Accident,0.9125,High,83.8,347,738,1052,1897,699,1317,1
