timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-06-29 16:56:58,2,Accident,0.7326,High,88.2,173,884,760,1400,466,1142,12
2026-06-29 16:56:58,2,Accident,0.6879,High,88.2,689,709,939,971,814,840,12
2026-06-29 16:57:17,4,Accident,0.7619,High,89.8,172,883,761,1400,466,1141,12
2026-06-29 16:57:17,4,Accident,0.6794,High,89.8,688,709,937,970,812,839,12
2026-06-29 16:57:17,6,Accident,0.7615,Medium,60.0,173,885,759,1400,466,1142,12
2026-06-29 16:57:18,8,Accident,0.7343,Medium,57.4,172,887,760,1401,466,1144,12
2026-06-29 16:57:20,10,Accident,0.6899,Medium,57.1,172,888,759,1402,465,1145,11
2026-06-29 16:57:21,12,Accident,0.6995,Medium,57.4,171,887,758,1402,464,1144,11
2026-06-29 16:57:22,14,Accident,0.7358,Medium,58.1,171,883,757,1403,464,1143,12
2026-06-29 16:57:23,16,Accident,0.7765,Medium,60.0,170,884,758,1403,464,1143,12
2026-06-29 16:57:25,18,Accident,0.8117,Medium,60.0,170,885,758,1404,464,1144,13
2026-06-29 16:57:25,20,Accident,0.8071,High,94.3,170,883,758,1405,464,1144,14
2026-06-29 16:57:25,20,Accident,0.7595,High,94.3,689,723,931,970,810,846,14
2026-06-29 16:57:26,22,Accident,0.8225,High,93.8,170,885,758,1404,464,1144,13
2026-06-29 16:57:26,22,Accident,0.8072,High,93.8,689,728,928,969,808,848,13
2026-06-29 16:57:27,24,Accident,0.8254,High,93.9,170,886,759,1405,464,1145,13
2026-06-29 16:57:27,24,Accident,0.7583,High,93.9,689,731,926,970,807,850,13
2026-06-29 16:57:29,26,Accident,0.8191,High,93.4,170,888,758,1405,464,1146,13
2026-06-29 16:57:29,26,Accident,0.7831,High,93.4,688,732,929,969,808,850,13
2026-06-29 16:57:30,28,Accident,0.8387,High,93.9,170,886,759,1405,464,1145,14
2026-06-29 16:57:30,28,Accident,0.804,High,93.9,689,731,930,970,809,850,14
2026-06-29 16:57:31,30,Accident,0.8414,High,93.8,689,733,931,970,810,851,15
2026-06-29 16:57:31,30,Accident,0.8399,High,93.8,170,886,758,1405,464,1145,15
2026-06-29 16:57:32,32,Accident,0.8419,High,93.0,689,736,929,969,809,852,14
2026-06-29 16:57:32,32,Accident,0.84,High,93.0,169,890,758,1404,463,1147,14
2026-06-29 16:57:33,34,Accident,0.8543,High,91.9,689,737,929,969,809,853,15
2026-06-29 16:57:33,34,Accident,0.8334,High,91.9,169,897,759,1404,464,1150,15
2026-06-29 16:57:34,36,Accident,0.8532,High,92.8,689,736,930,970,809,853,15
2026-06-29 16:57:34,36,Accident,0.8467,High,92.8,169,893,760,1404,464,1148,15
2026-06-29 16:57:35,38,Accident,0.8518,High,93.3,169,893,763,1404,466,1148,15
2026-06-29 16:57:35,38,Accident,0.8414,High,93.3,689,733,932,969,810,851,15
2026-06-29 16:57:36,40,Accident,0.8563,High,93.4,169,893,764,1404,466,1148,14
2026-06-29 16:57:36,40,Accident,0.8335,High,93.4,689,729,935,970,812,849,14
2026-06-29 16:57:38,42,Accident,0.8554,High,92.5,169,896,762,1404,465,1150,14
2026-06-29 16:57:38,42,Accident,0.816,High,92.5,689,727,936,970,812,848,14
2026-06-29 16:57:39,44,Accident,0.8471,High,91.7,169,900,761,1404,465,1152,14
2026-06-29 16:57:39,44,Accident,0.7842,High,91.7,689,724,937,970,813,847,14
2026-06-29 16:57:40,46,Accident,0.8274,High,90.4,169,906,760,1404,464,1155,15
2026-06-29 16:57:40,46,Accident,0.7731,High,90.4,689,724,937,970,813,847,15
2026-06-29 16:57:40,48,Accident,0.8269,High,90.6,169,905,760,1404,464,1154,15
2026-06-29 16:57:40,48,Accident,0.7751,High,90.6,689,724,937,970,813,847,15
2026-06-29 16:57:42,50,Accident,0.8247,High,88.6,171,910,755,1403,463,1156,13
2026-06-29 16:57:42,50,Accident,0.7317,High,88.6,689,718,941,970,815,844,13
2026-06-29 16:57:43,52,Accident,0.8136,High,87.6,171,917,756,1403,463,1160,13
2026-06-29 16:57:43,52,Accident,0.7293,High,87.6,689,717,945,970,817,843,13
2026-06-29 16:57:44,54,Accident,0.7972,High,86.7,171,921,754,1403,462,1162,13
2026-06-29 16:57:44,54,Accident,0.7393,High,86.7,689,717,943,970,816,843,13
2026-06-29 16:57:45,56,Accident,0.7679,High,86.2,171,924,754,1403,462,1163,13
2026-06-29 16:57:45,56,Accident,0.7503,High,86.2,689,716,944,970,816,843,13
2026-06-29 16:57:46,58,Accident,0.7479,High,85.4,688,717,943,970,815,843,13
2026-06-29 16:57:46,58,Accident,0.7462,High,85.4,172,928,753,1403,462,1165,13
2026-06-29 16:57:47,60,Accident,0.7475,High,85.4,688,716,946,970,817,843,13
2026-06-29 16:57:47,60,Accident,0.7403,High,85.4,172,928,755,1402,463,1165,13
2026-06-29 16:57:48,62,Accident,0.7318,High,85.0,172,930,754,1402,463,1166,14
2026-06-29 16:57:48,62,Accident,0.7098,High,85.0,688,716,946,969,817,842,14
2026-06-29 16:57:49,64,Accident,0.7257,High,84.7,172,932,754,1402,463,1167,14
2026-06-29 16:57:49,64,Accident,0.695,High,84.7,689,717,943,969,816,843,14
2026-06-29 16:57:51,66,Accident,0.7061,High,83.5,172,934,755,1401,463,1167,14
2026-06-29 16:57:51,66,Accident,0.6712,High,83.5,689,717,940,968,814,842,14
2026-06-29 16:57:52,68,Accident,0.7074,High,84.1,689,717,939,968,814,842,15
2026-06-29 16:57:52,68,Accident,0.6813,High,84.1,172,934,754,1402,463,1168,15
2026-06-29 16:57:53,70,Accident,0.7362,Medium,57.4,689,717,938,968,813,842,14
2026-06-29 16:57:54,72,Accident,0.7085,Medium,52.7,689,718,938,968,813,843,15
2026-06-29 16:57:55,74,Accident,0.7389,Medium,57.9,689,717,939,968,814,842,15
2026-06-29 16:57:56,76,Accident,0.7379,Medium,57.7,689,716,939,968,814,842,15
2026-06-29 16:57:57,78,Accident,0.7278,Medium,55.9,689,717,940,969,814,843,14
2026-06-29 16:57:58,80,Accident,0.7195,Medium,54.5,689,716,942,969,815,842,14
2026-06-29 16:57:59,82,Accident,0.7217,Medium,54.9,689,715,943,969,816,842,15
2026-06-29 16:58:00,84,Accident,0.7438,Medium,58.8,689,715,945,969,817,842,14
2026-06-29 16:58:01,86,Accident,0.7101,Medium,53.0,689,715,943,970,816,842,16
2026-06-29 16:58:02,88,Accident,0.6626,Low,45.2,689,716,942,969,815,842,16
2026-06-29 16:58:03,90,Accident,0.6792,Low,48.0,689,716,943,970,816,843,17
2026-06-29 16:58:04,92,Accident,0.7184,Medium,54.3,689,715,944,970,816,842,14
2026-06-29 16:58:05,94,Accident,0.7009,Medium,51.5,689,715,945,970,817,842,15
2026-06-29 16:58:06,96,Accident,0.7145,Medium,53.7,688,715,947,971,817,843,15
2026-06-29 16:58:24,98,Accident,0.7358,Medium,57.3,688,714,946,971,817,842,15
2026-06-29 16:58:25,100,Accident,0.7201,Medium,54.6,688,714,946,971,817,842,14
2026-06-29 16:58:26,102,Accident,0.7262,Medium,55.6,688,714,946,971,817,842,15
