timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-06-29 17:30:03,2,Accident,0.6365,Low,40.4,847,113,1028,305,937,209,19
2026-06-29 17:30:09,4,Accident,0.5534,Low,31.6,853,122,1045,305,949,213,24
2026-06-29 17:30:11,10,Accident,0.3609,Low,31.6,889,91,1115,328,1002,209,24
2026-06-29 17:30:13,14,Accident,0.3641,Low,31.6,443,143,492,239,467,191,21
2026-06-29 17:30:14,16,Accident,0.6086,Medium,60.0,447,144,495,240,471,192,22
2026-06-29 17:30:14,16,Accident,0.4959,Medium,60.0,653,89,828,301,740,195,22
2026-06-29 17:30:15,18,Accident,0.789,Medium,60.0,665,90,852,309,758,199,23
2026-06-29 17:30:15,18,Accident,0.6352,Medium,60.0,451,145,499,244,475,194,23
2026-06-29 17:30:16,20,Accident,0.7437,Medium,59.6,667,90,864,317,765,203,21
2026-06-29 17:30:16,20,Accident,0.5633,Medium,59.6,451,144,503,245,477,194,21
2026-06-29 17:30:16,20,Accident,0.3391,Medium,59.6,313,163,450,299,381,231,21
2026-06-29 17:30:17,22,Accident,0.5905,Low,44.6,669,95,875,318,772,206,22
2026-06-29 17:30:17,22,Accident,0.453,Low,44.6,315,163,456,304,385,233,22
2026-06-29 17:30:17,22,Accident,0.347,Low,44.6,453,145,506,247,479,196,22
2026-06-29 17:30:18,24,Accident,0.669,Medium,60.0,679,119,903,329,791,224,23
2026-06-29 17:30:18,24,Accident,0.5221,Medium,60.0,319,160,461,312,390,236,23
2026-06-29 17:30:19,26,Accident,0.8228,Medium,60.0,685,120,918,342,801,231,23
2026-06-29 17:30:20,28,Accident,0.7625,Medium,60.0,689,121,935,351,812,236,23
2026-06-29 17:30:20,28,Accident,0.3907,Medium,60.0,1032,138,1194,320,1113,229,23
2026-06-29 17:30:21,30,Accident,0.4504,Low,32.7,695,124,953,359,824,241,22
2026-06-29 17:30:22,32,Accident,0.4291,Low,41.5,331,152,532,331,431,241,21
2026-06-29 17:30:22,32,Accident,0.4199,Low,41.5,1079,153,1257,342,1168,247,21
2026-06-29 17:30:23,34,Accident,0.5911,Medium,60.0,392,150,535,284,463,217,21
2026-06-29 17:30:23,34,Accident,0.5578,Medium,60.0,1097,151,1282,351,1189,251,21
2026-06-29 17:30:24,36,Accident,0.7035,Medium,53.4,440,155,543,290,491,222,18
2026-06-29 17:30:24,36,Accident,0.3435,Medium,53.4,1132,147,1316,369,1224,258,18
2026-06-29 17:30:25,38,Accident,0.3624,Low,31.6,348,159,547,358,447,258,23
2026-06-29 17:30:26,40,Accident,0.6608,Medium,53.9,350,161,552,363,451,262,22
2026-06-29 17:30:26,40,Accident,0.391,Medium,53.9,434,161,551,309,492,235,22
2026-06-29 17:30:27,42,Accident,0.7677,Medium,60.0,747,127,923,282,835,204,22
2026-06-29 17:30:27,42,Accident,0.4848,Medium,60.0,412,160,561,308,486,234,22
2026-06-29 17:30:29,44,Accident,0.7065,Medium,60.0,412,165,568,309,490,237,21
2026-06-29 17:30:29,44,Accident,0.6474,Medium,60.0,753,129,935,285,844,207,21
