timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-08 15:33:30,26,Accident,0.8033,Medium,60.0,686,745,932,959,809,852,13
2026-07-08 15:33:42,30,Accident,0.8467,Medium,60.0,686,746,933,960,809,853,15
2026-07-08 15:33:48,32,Accident,0.8202,Medium,60.0,686,749,931,961,808,855,14
2026-07-08 15:33:54,34,Accident,0.8679,Medium,60.0,685,746,932,960,808,853,15
2026-07-08 15:34:00,36,Accident,0.8563,Medium,60.0,637,547,937,750,787,648,15
2026-07-08 15:34:00,36,Accident,0.8445,Medium,60.0,684,743,931,961,807,852,15
2026-07-08 15:34:06,38,Accident,0.8842,Medium,60.0,617,542,914,750,765,646,15
2026-07-08 15:34:06,38,Accident,0.8302,Medium,60.0,684,742,930,960,807,851,15
2026-07-08 15:34:12,40,Accident,0.8697,Medium,60.0,600,546,897,750,748,648,14
2026-07-08 15:34:19,42,Accident,0.9122,Medium,60.0,577,545,872,752,724,648,14
2026-07-08 15:34:26,44,Accident,0.8863,Medium,60.0,550,545,856,752,703,648,14
2026-07-08 15:34:33,46,Accident,0.8702,Medium,60.0,341,552,839,740,590,646,15
2026-07-08 15:34:40,48,Accident,0.8693,Medium,60.0,341,553,839,740,590,646,15
2026-07-08 15:34:52,50,Accident,0.9039,Medium,60.0,340,549,798,738,569,643,13
2026-07-08 15:34:59,52,Accident,0.8612,Medium,60.0,339,550,779,738,559,644,13
2026-07-08 15:35:05,54,Accident,0.8751,Medium,60.0,339,549,761,740,550,644,13
2026-07-08 15:35:12,56,Accident,0.8788,Medium,60.0,336,548,743,731,539,639,13
2026-07-08 15:35:19,58,Accident,0.8004,Medium,60.0,326,544,731,730,528,637,13
2026-07-08 15:35:29,68,Accident,0.8182,Medium,60.0,279,542,715,742,497,642,15
2026-07-08 15:36:42,262,Accident,0.8424,Medium,60.0,685,750,936,967,810,858,15
2026-07-08 15:36:54,264,Accident,0.8233,Medium,60.0,685,750,936,965,810,857,16
2026-07-08 15:37:01,266,Accident,0.8388,Medium,60.0,686,746,944,966,815,856,15
2026-07-08 15:37:08,268,Accident,0.861,Medium,60.0,686,745,949,966,817,855,16
2026-07-08 15:37:14,270,Accident,0.8731,Medium,60.0,686,743,950,967,818,855,15
2026-07-08 15:37:21,272,Accident,0.8646,Medium,60.0,686,745,951,964,818,854,14
