timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-09 12:32:19,18,Accident,0.52,Low,17.1,365,171,562,389,463,280,0
2026-07-09 12:32:26,42,Accident,0.414,Low,25.1,933,117,1250,406,1091,261,0
2026-07-09 12:32:30,44,Accident,0.3984,Low,24.8,933,116,1250,406,1091,261,0
2026-07-09 12:32:39,84,Accident,0.2734,Low,17.1,874,132,1307,458,1090,295,0
2026-07-09 12:32:44,88,Accident,0.2679,Low,17.1,894,125,1294,476,1094,300,0
2026-07-09 12:32:48,90,Accident,0.5797,Medium,45.0,902,125,1305,479,1103,302,0
2026-07-09 12:32:52,92,Accident,0.743,Medium,45.0,908,134,1306,482,1107,308,0
2026-07-09 12:32:55,94,Accident,0.5044,Medium,45.0,918,136,1309,489,1113,312,0
2026-07-09 12:32:55,94,Accident,0.2064,Medium,45.0,649,311,865,412,757,361,0
