timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-08 14:33:46,2,Accident,0.5881,Low,32.7,288,155,419,252,353,203,19
2026-07-08 14:33:46,2,Accident,0.2508,Low,32.7,369,84,383,141,376,112,19
2026-07-08 14:33:46,2,Accident,0.2052,Low,32.7,124,138,189,210,156,174,19
2026-07-08 14:33:47,4,Accident,0.4172,Low,35.7,290,154,421,256,355,205,24
2026-07-08 14:33:47,4,Accident,0.3192,Low,35.7,369,86,384,140,376,113,24
2026-07-08 14:33:48,6,Accident,0.927,Medium,60.0,876,88,1075,301,975,194,24
2026-07-08 14:33:48,6,Accident,0.4387,Medium,60.0,370,86,387,141,378,113,24
2026-07-08 14:33:48,6,Accident,0.4142,Medium,60.0,292,142,423,262,357,202,24
2026-07-08 14:33:55,8,Accident,0.8756,Medium,60.0,884,89,1094,306,989,197,25
2026-07-08 14:33:55,8,Accident,0.4351,Medium,60.0,371,86,387,142,379,114,25
2026-07-08 14:33:55,8,Accident,0.3702,Medium,60.0,291,160,424,261,357,210,25
2026-07-08 14:34:02,10,Accident,0.6133,Low,45.4,894,90,1114,311,1004,200,24
2026-07-08 14:34:02,10,Accident,0.5039,Low,45.4,371,88,387,143,379,115,24
2026-07-08 14:34:02,10,Accident,0.2904,Low,45.4,292,170,428,266,360,218,24
2026-07-08 14:34:03,12,Accident,0.5329,Low,31.9,372,87,388,144,380,115,22
2026-07-08 14:34:04,14,Accident,0.5972,Medium,60.0,911,97,1182,334,1046,215,21
2026-07-08 14:34:04,14,Accident,0.5248,Medium,60.0,373,87,388,144,380,115,21
2026-07-08 14:34:11,16,Accident,0.5401,Low,49.9,919,101,1203,342,1061,221,22
2026-07-08 14:34:11,16,Accident,0.467,Low,49.9,373,87,389,145,381,116,22
