timestamp,frame_number,class_label,confidence,severity,risk_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,vehicle_count
2026-07-06 16:46:19,2,Accident,0.6365,Low,40.4,847,113,1028,305,937,209,19
2026-07-06 16:46:26,4,Accident,0.5534,Low,31.6,853,122,1045,305,949,213,24
2026-07-06 16:46:28,10,Accident,0.3609,Low,31.6,889,91,1115,328,1002,209,24
2026-07-06 16:46:30,14,Accident,0.3641,Low,31.6,443,143,492,239,467,191,21
2026-07-06 16:46:31,16,Accident,0.6086,Medium,60.0,447,144,495,240,471,192,22
2026-07-06 16:46:31,16,Accident,0.4959,Medium,60.0,653,89,828,301,740,195,22
2026-07-06 16:46:37,18,Accident,0.789,Medium,60.0,665,90,852,309,758,199,23
2026-07-06 16:46:37,18,Accident,0.6352,Medium,60.0,451,145,499,244,475,194,23
2026-07-06 16:46:43,20,Accident,0.7437,Medium,59.6,667,90,864,317,765,203,21
2026-07-06 16:46:43,20,Accident,0.5633,Medium,59.6,451,144,503,245,477,194,21
2026-07-06 16:46:43,20,Accident,0.3391,Medium,59.6,313,163,450,299,381,231,21
2026-07-06 16:46:50,22,Accident,0.5905,Low,44.6,669,95,875,318,772,206,22
2026-07-06 16:46:50,22,Accident,0.453,Low,44.6,315,163,456,304,385,233,22
2026-07-06 16:46:50,22,Accident,0.347,Low,44.6,453,145,506,247,479,196,22
2026-07-06 16:46:51,24,Accident,0.669,Medium,60.0,679,119,903,329,791,224,23
2026-07-06 16:46:51,24,Accident,0.5221,Medium,60.0,319,160,461,312,390,236,23
2026-07-06 16:46:57,26,Accident,0.8228,Medium,60.0,685,120,918,342,801,231,23
2026-07-06 16:47:03,28,Accident,0.7625,Medium,60.0,689,121,935,351,812,236,23
2026-07-06 16:47:03,28,Accident,0.3907,Medium,60.0,1032,138,1194,320,1113,229,23
2026-07-06 16:47:09,30,Accident,0.4504,Low,32.7,695,124,953,359,824,241,22
2026-07-06 16:47:10,32,Accident,0.4291,Low,41.5,331,152,532,331,431,241,21
2026-07-06 16:47:10,32,Accident,0.4199,Low,41.5,1079,153,1257,342,1168,247,21
2026-07-06 16:47:11,34,Accident,0.5911,Medium,60.0,392,150,535,284,463,217,21
2026-07-06 16:47:11,34,Accident,0.5578,Medium,60.0,1097,151,1282,351,1189,251,21
2026-07-06 16:47:17,36,Accident,0.7035,Medium,53.4,440,155,543,290,491,222,18
2026-07-06 16:47:17,36,Accident,0.3435,Medium,53.4,1132,147,1316,369,1224,258,18
2026-07-06 16:47:24,38,Accident,0.3624,Low,31.6,348,159,547,358,447,258,23
2026-07-06 16:47:25,40,Accident,0.6608,Medium,53.9,350,161,552,363,451,262,22
2026-07-06 16:47:25,40,Accident,0.391,Medium,53.9,434,161,551,309,492,235,22
2026-07-06 16:47:31,42,Accident,0.7677,Medium,60.0,747,127,923,282,835,204,22
2026-07-06 16:47:31,42,Accident,0.4848,Medium,60.0,412,160,561,308,486,234,22
2026-07-06 16:47:42,44,Accident,0.7065,Medium,60.0,412,165,568,309,490,237,21
2026-07-06 16:47:42,44,Accident,0.6474,Medium,60.0,753,129,935,285,844,207,21
2026-07-06 16:47:48,46,Accident,0.8208,Medium,60.0,415,165,574,311,494,238,22
2026-07-06 16:47:48,46,Accident,0.3216,Medium,60.0,762,130,948,289,855,209,22
2026-07-06 16:47:54,48,Accident,0.5159,Medium,60.0,383,176,592,410,487,293,23
2026-07-06 16:47:54,48,Accident,0.4329,Medium,60.0,775,128,976,300,875,214,23
2026-07-06 16:47:54,48,Accident,0.3574,Medium,60.0,591,99,744,285,667,192,23
2026-07-06 16:47:54,48,Accident,0.3052,Medium,60.0,444,174,592,322,518,248,23
2026-07-06 16:48:01,50,Accident,0.6303,Low,48.3,784,132,991,306,887,219,26
2026-07-06 16:48:01,50,Accident,0.4903,Low,48.3,417,174,598,327,507,250,26
2026-07-06 16:48:01,50,Accident,0.3563,Low,48.3,595,101,752,287,673,194,26
2026-07-06 16:48:01,52,Accident,0.8092,Medium,60.0,433,177,610,333,521,255,23
2026-07-06 16:48:01,52,Accident,0.8061,Medium,60.0,791,134,1007,314,899,224,23
2026-07-06 16:48:08,54,Accident,0.7483,Medium,60.0,452,181,622,346,537,263,21
2026-07-06 16:48:08,54,Accident,0.6917,Medium,60.0,809,136,1037,326,923,231,21
2026-07-06 16:48:14,56,Accident,0.81,Medium,60.0,817,136,1053,335,935,235,22
2026-07-06 16:48:14,56,Accident,0.7655,Medium,60.0,451,189,632,353,541,271,22
2026-07-06 16:48:21,58,Accident,0.7941,Medium,60.0,457,193,647,363,552,278,22
2026-07-06 16:48:27,60,Accident,0.7529,Medium,60.0,470,193,672,384,571,288,22
2026-07-06 16:48:33,62,Accident,0.6621,Medium,60.0,861,135,1130,366,995,250,22
2026-07-06 16:48:33,62,Accident,0.6397,Medium,60.0,479,208,685,389,582,298,22
2026-07-06 16:48:40,64,Accident,0.7209,Medium,60.0,485,216,697,403,591,309,19
2026-07-06 16:48:40,64,Accident,0.6973,Medium,60.0,876,151,1151,375,1013,263,19
2026-07-06 16:48:51,66,Accident,0.6249,Low,49.9,472,217,743,626,607,421,19
2026-07-06 16:48:52,68,Accident,0.6417,Medium,53.9,500,221,751,452,625,336,19
2026-07-06 16:48:52,68,Accident,0.4121,Medium,53.9,915,117,1224,407,1069,262,19
2026-07-06 16:49:01,78,Accident,0.7043,Medium,52.0,1040,115,1219,231,1129,173,17
2026-07-06 16:49:08,80,Accident,0.7399,Medium,58.1,1045,120,1227,245,1136,182,20
2026-07-06 16:49:14,82,Accident,0.7753,Medium,60.0,1051,117,1239,249,1145,183,20
2026-07-06 16:49:21,84,Accident,0.7345,Medium,57.1,1065,121,1258,247,1161,184,20
2026-07-06 16:49:27,86,Accident,0.7224,Medium,60.0,1069,122,1270,248,1169,185,18
2026-07-06 16:49:27,86,Accident,0.4601,Medium,60.0,613,278,751,363,682,320,18
2026-07-06 16:49:33,88,Accident,0.7676,Medium,60.0,613,279,764,386,688,332,21
2026-07-06 16:49:33,88,Accident,0.6319,Medium,60.0,1077,124,1281,251,1179,187,21
2026-07-06 16:49:40,90,Accident,0.6756,Low,47.4,617,282,809,398,713,340,26
2026-07-06 16:49:40,92,Accident,0.8704,Medium,60.0,622,284,804,400,713,342,26
2026-07-06 16:49:47,94,Accident,0.8714,Medium,60.0,626,291,805,404,715,347,24
2026-07-06 16:49:58,96,Accident,0.8737,Medium,60.0,629,294,815,409,722,351,24
2026-07-06 16:50:04,98,Accident,0.8862,Medium,60.0,633,297,818,410,725,353,26
2026-07-06 16:50:11,100,Accident,0.8935,Medium,60.0,636,298,823,412,729,355,27
2026-07-06 16:50:18,102,Accident,0.8786,Medium,60.0,640,302,839,416,739,359,30
2026-07-06 16:50:24,104,Accident,0.8688,Medium,60.0,643,302,845,416,744,359,29
2026-07-06 16:50:31,106,Accident,0.8668,Medium,60.0,643,304,853,418,748,361,27
2026-07-06 16:50:37,108,Accident,0.8775,Medium,60.0,643,305,861,419,752,362,26
2026-07-06 16:50:37,108,Accident,0.643,Medium,60.0,1212,148,1317,410,1264,279,26
2026-07-06 16:50:43,110,Accident,0.8851,Medium,60.0,643,306,865,419,754,362,25
2026-07-06 16:50:50,112,Accident,0.8923,Medium,60.0,643,306,868,419,755,362,27
2026-07-06 16:50:56,114,Accident,0.901,Medium,60.0,644,304,870,420,757,362,27
2026-07-06 16:51:07,116,Accident,0.8966,Medium,60.0,648,304,871,421,759,362,30
2026-07-06 16:51:14,118,Accident,0.8965,Medium,60.0,648,304,871,421,759,362,29
2026-07-06 16:51:20,120,Accident,0.8956,Medium,60.0,650,304,870,418,760,361,24
2026-07-06 16:51:27,122,Accident,0.9026,Medium,60.0,651,301,870,418,760,359,28
2026-07-06 16:51:33,124,Accident,0.9023,Medium,60.0,653,298,870,417,761,357,27
